2022-11-26 02:10:09 TAI ##________|___############|###############|##########
2022-11-26 02:10:10 TAI ##________|__#############|###############|##########
2022-11-26 02:10:11 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:12 TAI ##________|___############|###############|##########
2022-11-26 02:10:13 TAI ###_______|_______________|_##############|##########
2022-11-26 02:10:14 TAI ##________|__#############|###############|##########
2022-11-26 02:10:15 TAI ##________|_______________|__#############|##########
2022-11-26 02:10:16 TAI ####_#____|_______________|_____________#_|_#########
2022-11-26 02:10:17 TAI ####______|__#############|###############|##########
2022-11-26 02:10:18 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:19 TAI ##________|__#############|###############|##########
2022-11-26 02:10:20 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:21 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:22 TAI ####______|__#############|###############|##########
2022-11-26 02:10:23 TAI ###_______|__#############|###############|########_#
2022-11-26 02:10:24 TAI ##________|_______##______|___############|##########
2022-11-26 02:10:25 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:26 TAI ##________|_______________|_______________|__########
2022-11-26 02:10:27 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:28 TAI ##________|__#############|###############|##########
2022-11-26 02:10:29 TAI ##________|___________#___|__#############|##########
2022-11-26 02:10:30 TAI ##________|__#############|###############|##########
2022-11-26 02:10:31 TAI ###_______|___############|###############|##########
2022-11-26 02:10:32 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:33 TAI ##________|__#############|###############|##########
2022-11-26 02:10:34 TAI #####_____|__#############|######__#######|##########
2022-11-26 02:10:35 TAI #_______##|###############|###############|##########
2022-11-26 02:10:36 TAI ##________|_______________|_______________|__########
2022-11-26 02:10:37 TAI ####______|____#__________|____##______###|##########
2022-11-26 02:10:38 TAI ###_______|###_###########|###############|#####_####
2022-11-26 02:10:39 TAI ##________|__#############|###############|##########
2022-11-26 02:10:40 TAI #_________|_###__#____##_#|#_#############|##########
2022-11-26 02:10:41 TAI ##________|__#############|###############|##########
2022-11-26 02:10:42 TAI ##________|___############|###############|##########
2022-11-26 02:10:43 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:44 TAI ###_______|___############|######_########|##########
2022-11-26 02:10:45 TAI ##____#___|__#############|##____#########|##########
2022-11-26 02:10:46 TAI ###_______|_______________|_______________|__########
2022-11-26 02:10:47 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:48 TAI ###_______|___############|###############|##########
2022-11-26 02:10:49 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:50 TAI ##________|__#############|###############|##########
2022-11-26 02:10:51 TAI ##________|__#############|###############|##########
2022-11-26 02:10:52 TAI ##________|__#############|###############|##########
2022-11-26 02:10:53 TAI ##________|__#############|###############|##########
2022-11-26 02:10:54 TAI ###_______|_______________|__#############|##########
2022-11-26 02:10:55 TAI ###_______|____###########|###############|##########
2022-11-26 02:10:56 TAI ####______|__________#____|____#__#_______|__########
2022-11-26 02:10:57 TAI ###_______|__#############|###############|##########
2022-11-26 02:10:58 TAI ##________|__#############|###############|##########
2022-11-26 02:10:59 TAI ###_______|_______________|_##############|##########
2022-11-26 02:11:00 TAI ###_______|_______________|__#############|##########
2022-11-26 02:11:01 TAI ##________|__#############|###############|##########
2022-11-26 02:11:02 TAI ##________|__#############|###############|##########
2022-11-26 02:11:03 TAI ####______|___############|###############|##########
2022-11-26 02:11:04 TAI ##________|______________#|###############|##########
2022-11-26 02:11:05 TAI ###_______|_______________|___############|##########
2022-11-26 02:11:06 TAI ###_______|_______________|_______________|_#########
2022-11-26 02:11:07 TAI ####______|_##############|###############|##########
2022-11-26 02:11:08 TAI ###_______|___############|###############|##########
2022-11-26 02:11:09 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:10 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:11 TAI #####_____|__#############|###############|##########
2022-11-26 02:11:12 TAI ##_#______|___############|###############|##########
2022-11-26 02:11:13 TAI ###_______|_______________|__#############|##########
2022-11-26 02:11:14 TAI ###_______|___############|###############|##########
2022-11-26 02:11:15 TAI ###____#__|_______________|__#############|##########
2022-11-26 02:11:16 TAI ###_______|_______________|___###________#|__########
2022-11-26 02:11:17 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:18 TAI ###_______|___############|###############|##########
2022-11-26 02:11:19 TAI ###_______|___############|###############|##########
2022-11-26 02:11:20 TAI ##_______#|__#############|###############|##########
2022-11-26 02:11:21 TAI ##________|__#############|###############|##########
2022-11-26 02:11:22 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:23 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:24 TAI ##________|____#__#_______|__#############|##########
2022-11-26 02:11:25 TAI ####______|__#############|###############|##########
2022-11-26 02:11:26 TAI ##________|___##__________|__________#____|__########
2022-11-26 02:11:27 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:28 TAI ##________|__#############|###############|##########
2022-11-26 02:11:29 TAI ###_______|_______________|__#############|##########
2022-11-26 02:11:30 TAI ##________|__#############|###############|##########
2022-11-26 02:11:31 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:32 TAI ##________|__#############|###############|##########
2022-11-26 02:11:33 TAI ###_______|___############|###############|##########
2022-11-26 02:11:34 TAI ###_______|__#############|##_#_##########|##########
2022-11-26 02:11:35 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:36 TAI ##________|_______________|__#____#_______|_#########
2022-11-26 02:11:37 TAI ####______|_______________|______________#|##########
2022-11-26 02:11:38 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:39 TAI ##________|__#############|##########_##_#|__########
2022-11-26 02:11:40 TAI ######____|______________#|###############|##########
2022-11-26 02:11:41 TAI ####______|__#############|###############|##########
2022-11-26 02:11:42 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:43 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:44 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:45 TAI ##________|___####______##|##_##########_#|###_######
2022-11-26 02:11:46 TAI ####______|______#_______#|###____####____|___#######
2022-11-26 02:11:47 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:48 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:49 TAI ###_______|__#############|###############|##########
2022-11-26 02:11:50 TAI #_________|____###########|#######_____###|##########
2022-11-26 02:11:51 TAI #####____#|#_#############|####____#######|##########
2022-11-26 02:11:52 TAI #####_____|___############|#############__|##########
2022-11-26 02:11:53 TAI ___#_##___|###############|######_########|######_###
2022-11-26 02:11:54 TAI ##_##_____|_____________#_|__#############|##########
2022-11-26 02:11:55 TAI ##___#____|__#############|###############|##########
2022-11-26 02:11:56 TAI ###_______|_______________|_______________|__########
2022-11-26 02:11:57 TAI ######____|_##############|###############|##########
2022-11-26 02:11:58 TAI ####__##__|__#############|###############|##########
2022-11-26 02:11:59 TAI ####______|_______________|__#############|##########
2022-11-26 02:12:00 TAI ##________|_______________|__#############|##########
2022-11-26 02:12:01 TAI #####_____|_##############|###############|##########
2022-11-26 02:12:02 TAI #_________|__#############|###############|##########
2022-11-26 02:12:03 TAI ##________|___############|###############|__########
2022-11-26 02:12:04 TAI ###_____#_|___#____###____|_##############|##########
2022-11-26 02:12:05 TAI ####_____#|##____######___|__#############|########__
2022-11-26 02:12:06 TAI ##_#______|###___#__####_#|###_____##_____|__########
2022-11-26 02:12:07 TAI ####__#___|__#############|###############|##########
2022-11-26 02:12:08 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:09 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:10 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:11 TAI ###_______|____###########|###############|##########
2022-11-26 02:12:12 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:13 TAI ###_______|_______________|____###########|##########
2022-11-26 02:12:14 TAI ###_______|___############|###############|##########
2022-11-26 02:12:15 TAI ###_______|_______________|__#############|##########
2022-11-26 02:12:16 TAI ##________|_______________|______________#|#_########
2022-11-26 02:12:17 TAI ######____|__#############|###############|##########
2022-11-26 02:12:18 TAI ##________|__#############|######_########|##########
2022-11-26 02:12:19 TAI ##________|___############|###############|##########
2022-11-26 02:12:20 TAI ##________|__#############|###############|##########
2022-11-26 02:12:21 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:22 TAI ##________|__#############|###############|##########
2022-11-26 02:12:23 TAI ##________|__#############|###############|##########
2022-11-26 02:12:24 TAI ###_______|_______________|__#############|##########
2022-11-26 02:12:25 TAI ##_##_____|_##############|###############|##########
2022-11-26 02:12:26 TAI ##________|_______________|_____##________|_#########
2022-11-26 02:12:27 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:28 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:29 TAI ##________|_________#_____|__#############|##########
2022-11-26 02:12:30 TAI ##________|__#############|###############|_#########
2022-11-26 02:12:31 TAI ##________|__#############|###############|##########
2022-11-26 02:12:32 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:33 TAI ##________|__#############|###############|##########
2022-11-26 02:12:34 TAI ##________|___############|###############|##########
2022-11-26 02:12:35 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:36 TAI #####_____|_______________|_______________|__########
2022-11-26 02:12:37 TAI ####______|_______________|_______________|__########
2022-11-26 02:12:38 TAI ######____|_##############|###############|##########
2022-11-26 02:12:39 TAI ##________|__#############|###############|##########
2022-11-26 02:12:40 TAI #####_____|_______________|_##############|##########
2022-11-26 02:12:41 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:42 TAI ##__####__|__#############|#############__|##########
2022-11-26 02:12:43 TAI ##______#_|__#############|###############|##########
2022-11-26 02:12:44 TAI ###_______|_______________|###############|##########
2022-11-26 02:12:45 TAI ####______|__#############|###############|##########
2022-11-26 02:12:46 TAI ##________|___________##__|_________#_####|##########
2022-11-26 02:12:47 TAI ##__##_#__|###############|#_#############|##########
2022-11-26 02:12:48 TAI #####____#|##_############|###_###########|##########
2022-11-26 02:12:49 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:50 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:51 TAI ###_______|___############|###############|##########
2022-11-26 02:12:52 TAI ###_______|_###_####______|#############__|########_#
2022-11-26 02:12:53 TAI ###____###|#__############|###############|##########
2022-11-26 02:12:54 TAI ###_______|_______________|__#############|##########
2022-11-26 02:12:55 TAI ##________|__#############|###############|##########
2022-11-26 02:12:56 TAI ###_______|_______________|_______________|__########
2022-11-26 02:12:57 TAI ###_______|__#############|###############|##########
2022-11-26 02:12:58 TAI ####______|__#############|###############|##########
2022-11-26 02:12:59 TAI ##________|_______________|_##############|##########
2022-11-26 02:13:00 TAI ###_______|_______________|_##############|##########
2022-11-26 02:13:01 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:02 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:03 TAI ##________|___############|###############|##########
2022-11-26 02:13:04 TAI ###_______|_______________|__#############|##########
2022-11-26 02:13:05 TAI ##________|_______________|_##############|##########
2022-11-26 02:13:06 TAI ##_#_#_##_|_______________|________#######|##########
2022-11-26 02:13:07 TAI #####_____|____###########|###############|#__#######
2022-11-26 02:13:08 TAI #######___|__#############|###############|##########
2022-11-26 02:13:09 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:10 TAI ##________|__#############|###############|##########
2022-11-26 02:13:11 TAI ###_______|____###########|###############|##########
2022-11-26 02:13:12 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:13 TAI ###_______|_______________|__#############|##########
2022-11-26 02:13:14 TAI ##________|___############|###############|##########
2022-11-26 02:13:15 TAI ###_______|_______________|___############|##########
2022-11-26 02:13:16 TAI ##________|_______________|_______________|__########
2022-11-26 02:13:17 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:18 TAI ##________|__#############|###############|##########
2022-11-26 02:13:19 TAI #####_____|__#############|###############|##########
2022-11-26 02:13:20 TAI ##________|__#############|###############|##########
2022-11-26 02:13:21 TAI ####______|__#############|###############|##########
2022-11-26 02:13:22 TAI ##________|__#############|###############|##########
2022-11-26 02:13:23 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:24 TAI ##___#_#__|_#____________#|___############|##########
2022-11-26 02:13:25 TAI ___#__#__#|##_############|####_##########|##########
2022-11-26 02:13:26 TAI #########_|___#____####___|#______________|_#########
2022-11-26 02:13:27 TAI ##______##|_##############|###############|##########
2022-11-26 02:13:28 TAI ##________|__#############|###############|##########
2022-11-26 02:13:29 TAI ###_______|_______________|__#############|##########
2022-11-26 02:13:30 TAI ###_______|###############|###############|##########
2022-11-26 02:13:31 TAI ####______|__#############|###############|##########
2022-11-26 02:13:32 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:33 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:34 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:35 TAI ##________|__#############|###############|##########
2022-11-26 02:13:36 TAI ###_______|____________##_|_______________|_#########
2022-11-26 02:13:37 TAI ####______|_____________#_|_______________|__########
2022-11-26 02:13:38 TAI ####______|_##############|###############|##########
2022-11-26 02:13:39 TAI ##________|__#############|###############|##########
2022-11-26 02:13:40 TAI ####______|_______________|__#############|##########
2022-11-26 02:13:41 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:42 TAI ##________|__#############|###############|##########
2022-11-26 02:13:43 TAI ##________|___############|######_########|##########
2022-11-26 02:13:44 TAI ###_______|_______________|__#############|##########
2022-11-26 02:13:45 TAI ###_______|_______________|__#############|##########
2022-11-26 02:13:46 TAI ##________|_____#_________|________####__#|#_########
2022-11-26 02:13:47 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:48 TAI ##________|___############|###############|##########
2022-11-26 02:13:49 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:50 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:51 TAI ###_______|_##############|###############|##########
2022-11-26 02:13:52 TAI ##________|__#############|###############|##########
2022-11-26 02:13:53 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:54 TAI ##_#______|_______________|_##############|##########
2022-11-26 02:13:55 TAI #####_____|__######_######|###############|##########
2022-11-26 02:13:56 TAI ###_______|_______________|_______________|__########
2022-11-26 02:13:57 TAI ###_______|__#############|###############|##########
2022-11-26 02:13:58 TAI ##________|__#############|###############|##########
2022-11-26 02:13:59 TAI ##________|___##__________|__#############|###_######
2022-11-26 02:14:00 TAI ##___##___|_____#____#____|__#############|##########
2022-11-26 02:14:01 TAI ####____#_|_##############|###############|##########
2022-11-26 02:14:02 TAI ###_______|__#############|_##############|#_########
2022-11-26 02:14:03 TAI ##______##|_##############|###############|#####_####
2022-11-26 02:14:04 TAI __________|____###________|_##############|##########
2022-11-26 02:14:05 TAI ##________|_______________|__#############|##########
2022-11-26 02:14:06 TAI #####_____|_______________|_______________|__########
2022-11-26 02:14:07 TAI ######____|_##############|###############|##########
2022-11-26 02:14:08 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:09 TAI ###_______|___############|###############|##########
2022-11-26 02:14:10 TAI ###_______|_##############|###############|##########
2022-11-26 02:14:11 TAI ##________|___############|###############|##########
2022-11-26 02:14:12 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:13 TAI ##________|_______________|__#############|##########
2022-11-26 02:14:14 TAI ###_______|___############|###############|##########
2022-11-26 02:14:15 TAI ###_______|_______________|___############|##########
2022-11-26 02:14:16 TAI ##________|_______________|_______________|__########
2022-11-26 02:14:17 TAI ####______|__#############|###############|##########
2022-11-26 02:14:18 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:19 TAI ####______|__#############|###############|##########
2022-11-26 02:14:20 TAI ##________|__#############|###############|##########
2022-11-26 02:14:21 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:22 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:23 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:24 TAI ###_______|_______________|_##############|##########
2022-11-26 02:14:25 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:26 TAI ##________|_______________|_______________|__########
2022-11-26 02:14:27 TAI ###_______|_##############|###############|##########
2022-11-26 02:14:28 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:29 TAI ##________|_______________|__#############|##########
2022-11-26 02:14:30 TAI ###_______|_##############|###############|##########
2022-11-26 02:14:31 TAI ###_______|___############|###############|##########
2022-11-26 02:14:32 TAI ##________|__#############|###############|##########
2022-11-26 02:14:33 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:34 TAI ##________|__#############|###############|##########
2022-11-26 02:14:35 TAI ###_______|_##############|###############|##########
2022-11-26 02:14:36 TAI ###_______|_______________|_______________|__########
2022-11-26 02:14:37 TAI ###_______|_______________|________##_#___|_#########
2022-11-26 02:14:38 TAI ####______|__#############|###############|##########
2022-11-26 02:14:39 TAI ##________|__#############|###############|##########
2022-11-26 02:14:40 TAI ####______|_______________|__#############|##########
2022-11-26 02:14:41 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:42 TAI ##________|__#############|###############|##########
2022-11-26 02:14:43 TAI ###_______|_______________|__#############|##########
2022-11-26 02:14:44 TAI ####______|__#############|###############|##########
2022-11-26 02:14:45 TAI ####______|_##############|###############|##########
2022-11-26 02:14:46 TAI ##________|_______________|_______________|__########
2022-11-26 02:14:47 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:48 TAI ###_______|___############|###############|##########
2022-11-26 02:14:49 TAI ##__#_____|__#############|###############|##########
2022-11-26 02:14:50 TAI #####____#|__#############|###############|##########
2022-11-26 02:14:51 TAI ###_______|___############|###############|##########
2022-11-26 02:14:52 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:53 TAI ##________|__#############|###############|##########
2022-11-26 02:14:54 TAI ####______|_______________|_##############|##########
2022-11-26 02:14:55 TAI ##__##____|_#_#_#########_|###############|##########
2022-11-26 02:14:56 TAI ##_______#|##____##_______|______#________|_#########
2022-11-26 02:14:57 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:58 TAI ###_______|__#############|###############|##########
2022-11-26 02:14:59 TAI ###_______|_______________|__#############|##########
2022-11-26 02:15:00 TAI ###_______|____####__####_|___############|##########
2022-11-26 02:15:01 TAI ##____###_|__#############|##__###########|##########
2022-11-26 02:15:02 TAI ##________|___############|###############|##########
2022-11-26 02:15:03 TAI ##________|__#############|###############|##########
2022-11-26 02:15:04 TAI ##________|_______________|___############|##########
2022-11-26 02:15:05 TAI ##________|_______________|###############|##########
2022-11-26 02:15:06 TAI ###_______|_______________|_#_____________|__########
2022-11-26 02:15:07 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:08 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:09 TAI ##________|__#############|###############|##########
2022-11-26 02:15:10 TAI ##________|__#############|###############|##########
2022-11-26 02:15:11 TAI ##________|___############|###############|##########
2022-11-26 02:15:12 TAI ##________|__#############|###############|##########
2022-11-26 02:15:13 TAI ###_______|_______________|__#############|##########
2022-11-26 02:15:14 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:15 TAI ###_______|_______________|__#############|##########
2022-11-26 02:15:16 TAI ##________|_______________|_____________#_|##########
2022-11-26 02:15:17 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:18 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:19 TAI ##________|___############|###############|##########
2022-11-26 02:15:20 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:21 TAI ##________|__#############|###############|##########
2022-11-26 02:15:22 TAI ###_______|___############|###############|##########
2022-11-26 02:15:23 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:24 TAI ##________|_______________|__#############|##########
2022-11-26 02:15:25 TAI ##________|__#############|###############|##########
2022-11-26 02:15:26 TAI ##________|_______________|_______________|_#########
2022-11-26 02:15:27 TAI ###_______|_##############|###############|##########
2022-11-26 02:15:28 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:29 TAI ####______|_______________|__#############|##########
2022-11-26 02:15:30 TAI ####______|__#############|###############|##########
2022-11-26 02:15:31 TAI ###_______|___############|###############|##########
2022-11-26 02:15:32 TAI ##_#______|__#############|###############|##########
2022-11-26 02:15:33 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:34 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:35 TAI ##________|____###########|###############|##########
2022-11-26 02:15:36 TAI ##________|_______________|_______________|__########
2022-11-26 02:15:37 TAI ###_______|____#__________|_________##____|_#########
2022-11-26 02:15:38 TAI ###_______|###############|###############|##########
2022-11-26 02:15:39 TAI ####______|__#############|###############|##########
2022-11-26 02:15:40 TAI ###_______|_______________|__#############|##########
2022-11-26 02:15:41 TAI ####______|__#############|###############|##########
2022-11-26 02:15:42 TAI ##________|__#############|###############|##########
2022-11-26 02:15:43 TAI ##________|_______________|___############|##########
2022-11-26 02:15:44 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:45 TAI ###_______|_______________|__#############|##########
2022-11-26 02:15:46 TAI ##________|_______________|_______________|##########
2022-11-26 02:15:47 TAI ####______|__#############|###############|##########
2022-11-26 02:15:48 TAI ###_______|_##############|###############|##########
2022-11-26 02:15:49 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:50 TAI ###_______|___############|###############|##########
2022-11-26 02:15:51 TAI ##________|__#############|###############|##########
2022-11-26 02:15:52 TAI ##________|___############|###############|##########
2022-11-26 02:15:53 TAI ##________|___############|###############|##########
2022-11-26 02:15:54 TAI ###_______|_______________|__#############|##########
2022-11-26 02:15:55 TAI ##________|___############|###############|##########
2022-11-26 02:15:56 TAI ##________|_______________|_______________|__########
2022-11-26 02:15:57 TAI ####______|__#############|###############|##########
2022-11-26 02:15:58 TAI ###_______|__#############|###############|##########
2022-11-26 02:15:59 TAI ###_______|_______________|__#############|##########
2022-11-26 02:16:00 TAI ##________|_______________|__#############|##########
2022-11-26 02:16:01 TAI ##________|__#############|###############|##########
2022-11-26 02:16:02 TAI ###_______|___############|###############|##########
2022-11-26 02:16:03 TAI ##________|_##############|###############|##########
2022-11-26 02:16:04 TAI ###_______|_______________|__#############|##########
2022-11-26 02:16:05 TAI ###_______|_______________|__#############|##########
2022-11-26 02:16:06 TAI ####______|_______________|_______________|#__##_#_##
2022-11-26 02:16:07 TAI ###______#|#_#############|###############|##########
2022-11-26 02:16:08 TAI ##________|__#############|###############|##########
2022-11-26 02:16:09 TAI ###_______|___############|###############|##########
2022-11-26 02:16:10 TAI ##________|_##############|###############|##########
2022-11-26 02:16:11 TAI ##________|__#############|###############|##########
2022-11-26 02:16:12 TAI #_________|__#############|#############__|##########
2022-11-26 02:16:13 TAI ####______|_______________|__#############|##########
2022-11-26 02:16:14 TAI #__#_____#|#__########__##|###############|##########
2022-11-26 02:16:15 TAI ###____#__|____#__________|_##############|##########
2022-11-26 02:16:16 TAI ##________|_##___#________|_______________|__########
2022-11-26 02:16:17 TAI ##________|__#############|###############|##########
2022-11-26 02:16:18 TAI ##________|__#############|###############|##########
2022-11-26 02:16:19 TAI ##________|__#############|###############|##########
2022-11-26 02:16:20 TAI ##________|__#############|###############|##########
2022-11-26 02:16:21 TAI ##________|___############|###############|##########
2022-11-26 02:16:22 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:23 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:24 TAI ##________|_________####__|_##############|##########
2022-11-26 02:16:25 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:26 TAI ###_______|_______________|_______________|__########
2022-11-26 02:16:27 TAI ####______|__#############|###############|##########
2022-11-26 02:16:28 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:29 TAI ##________|_______________|__#############|##########
2022-11-26 02:16:30 TAI ##________|__#############|###############|##########
2022-11-26 02:16:31 TAI ###_______|___############|###############|##########
2022-11-26 02:16:32 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:33 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:34 TAI ##________|__#############|###############|##########
2022-11-26 02:16:35 TAI ###_______|___############|###############|##########
2022-11-26 02:16:36 TAI ##________|_______________|_______________|__########
2022-11-26 02:16:37 TAI ####______|_______________|____#___#_____#|##########
2022-11-26 02:16:38 TAI ####______|__#############|###############|##########
2022-11-26 02:16:39 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:40 TAI ###_______|_______________|__#############|##########
2022-11-26 02:16:41 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:42 TAI ###_______|___############|###############|##########
2022-11-26 02:16:43 TAI ###_______|_______________|__#############|##########
2022-11-26 02:16:44 TAI ####______|_______________|_##############|##########
2022-11-26 02:16:45 TAI ##________|__#############|###############|##########
2022-11-26 02:16:46 TAI ##________|_______________|_______________|__########
2022-11-26 02:16:47 TAI ####______|_##############|###############|##########
2022-11-26 02:16:48 TAI ##________|__#############|###############|##########
2022-11-26 02:16:49 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:50 TAI ##________|___############|###############|##########
2022-11-26 02:16:51 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:52 TAI ####______|___############|###############|##########
2022-11-26 02:16:53 TAI ##________|__#############|###############|##########
2022-11-26 02:16:54 TAI ###_______|_______________|___############|##########
2022-11-26 02:16:55 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:56 TAI ##________|_______________|_______________|__########
2022-11-26 02:16:57 TAI ####______|__#############|###############|##########
2022-11-26 02:16:58 TAI ###_______|__#############|###############|##########
2022-11-26 02:16:59 TAI ###_______|_______________|__#############|##########
2022-11-26 02:17:00 TAI ###_______|_______________|__#############|##########
2022-11-26 02:17:01 TAI ####______|__#############|###############|##########
2022-11-26 02:17:02 TAI ###_______|___############|###############|##########
2022-11-26 02:17:03 TAI ##________|__#############|###############|##########
2022-11-26 02:17:04 TAI ###__#__##|_####__________|__####_########|##########
2022-11-26 02:17:05 TAI ###_______|____________#__|__#############|##########
2022-11-26 02:17:06 TAI ###_______|_______________|_______________|_#########
2022-11-26 02:17:07 TAI ###_______|__#############|###############|##########
2022-11-26 02:17:08 TAI ###_______|___############|###############|##########
2022-11-26 02:17:09 TAI ##__#_____|__#############|###############|##########
2022-11-26 02:17:10 TAI ###_______|__##____#####_#|###############|#####_####
2022-11-26 02:17:11 TAI #####__###|__##_########_#|###############|###_######
2022-11-26 02:17:12 TAI ###_______|__##__#########|###############|##########
2022-11-26 02:17:13 TAI ###_______|_____________##|___#_##########|##########
2022-11-26 02:17:14 TAI ####______|__#############|###############|##########
2022-11-26 02:17:15 TAI #_________|____##_________|__#############|##########
2022-11-26 02:17:16 TAI ###_______|_______________|_______________|__########
2022-11-26 02:17:17 TAI ####______|__#############|###############|##########
2022-11-26 02:17:18 TAI ####______|__#############|###############|##########
2022-11-26 02:17:19 TAI ##________|__#############|###############|##########
2022-11-26 02:17:20 TAI ###_______|__#############|###############|##########
2022-11-26 02:17:21 TAI ###_______|__#############|###############|##########
2022-11-26 02:17:22 TAI ##________|__#############|###############|##########
2022-11-26 02:17:23 TAI ##________|____###########|###############|##########
2022-11-26 02:17:24 TAI ##________|_______________|__#############|##########
2022-11-26 02:17:25 TAI ##________|__#############|###############|##########
2022-11-26 02:17:26 TAI ##________|_______________|_______________|__########
2022-11-26 02:17:27 TAI ####______|_##############|###############|##########
2022-11-26 02:17:28 TAI ##________|__#############|###############|##########
2022-11-26 02:17:29 TAI ###_______|_______________|__#############|##########
2022-11-26 02:17:30 TAI ###_______|___############|###############|##########
2022-11-26 02:17:31 TAI ##________|__#############|###############|##########
2022-11-26 02:17:32 TAI ##________|__#############|###############|##########
2022-11-26 02:17:33 TAI ##________|___############|###############|##########
2022-11-26 02:17:34 TAI ###_______|__#############|###############|##########
2022-11-26 02:17:35 TAI ###_______|__#############|###############|##########
2022-11-26 02:17:36 TAI ###_______|______________#|#______________|__########
